"repo","source_path","current_role","correct_owner","action","target_path","risk","reason","import_rewrite","approved"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/agents/agents/VisionAgent.ts","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/agents/CORE/L1_Perception/VisionAgent.ts","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/00_README.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/00_README.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/Agent_Lee_Persona_System/00_README.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/Agent_Lee_Persona_System/00_README.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/01_SUPERIOR_PROMPT/Agent_Lee_Superior_Prompt.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/sdk/voice-engine.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/sdk/voice-engine.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/sdk/voice-engine.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/02_ENGINE/agentlee_persona_engine_v1_1.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/03_POETRY/agentlee_poetry_bank.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/04_LINGO/agentlee_lingo_worker.js","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System - Copy/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/05_MANIFEST/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/05_MANIFEST/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/05_MANIFEST/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/05_MANIFEST/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/05_MANIFEST/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/05_MANIFEST/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/agentlee_persona_manifest.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/99_PASTE_PACK/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/99_PASTE_PACK/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/99_PASTE_PACK/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/99_PASTE_PACK/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/99_PASTE_PACK/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/99_PASTE_PACK/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/Agent_Lee_Persona_System/Agent_Lee_Persona_System/Agent_Lee_All_In_One_Paste_Pack.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/agent-lee---master-production-build/src/pages/DatabaseHub.tsx","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/L9_Interface_Display/LeeWayUniverse.tsx","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/L9_Interface_Display/LeeWayUniverse.tsx","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/agent-lee---master-production-build/src/pages/Pallium.tsx","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/canon/agent-lee-manifesto.md","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-app-layout.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-core-team-topology.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-family-tree.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-mcp-constellation.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-organ-map.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-platform-overview.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-sleep-loop.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-vm-workflow.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/docs/systemimages/agent-lee-workflow-map.svg","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/LeeWay-Standards/.gitattributes","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/.gitattributes","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/.gitattributes","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/LeeWay-Standards/.gitattributes","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/.gitattributes","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/.gitattributes","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/LeeWay-Standards/.gitattributes","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"agent-lee-agentic-os","agent-lee-agentic-os/LeeWay-Standards/LeeWay-Standards/.gitignore","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/gpu/LeeWay-Standards/.gitignore","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/.gitignore","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/LeeWay-Standards/.gitignore","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeewayEdgeWebGPU","LeewayEdgeWebGPU/LeeWay-Standards/.gitignore","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/.gitignore","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/LeeWay-Standards/.gitignore","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/.leeway/config.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/.leeway/config.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Standards","LeeWay-Standards/.leeway/config.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Agents-the-World-Within","LeeWay-Agents-the-World-Within/LeeWay-Standards/.leeway/registry.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
"LeeWay-Edge-Integrated","LeeWay-Edge-Integrated/LeeWay-Standards/.leeway/registry.json","duplicate","agent-lee-agentic-os","QUARANTINE","","low","duplicate across repos canonical agent-lee-agentic-os","false","false"
