repo,source_path,current_owner,correct_owner,target_path,reason,import_rewrite,risk,approved,category,dependency_depth,import_refs
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L1_Perception/VisionAgent.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L2_Ingestion/Aria.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L2_Ingestion/Nexus.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L2_Ingestion/RouterAgent.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L3_Cognition/AdamCortex.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L3_Cognition/Atlas.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L3_Cognition/Echo.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L3_Cognition/GabrielCortex.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L3_Cognition/LilyCortex.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L3_Cognition/Nova.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L4_Consensus/GuardAegis.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L4_Consensus/MarshalVerify.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,7
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L5_Governance/BrainSentinel.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L5_Governance/JanitorSentinel.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,5
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L5_Governance/LeewayStandardsAgent.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L5_Governance/SafetyRedactionAgent.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L5_Governance/sentinel_agent.py,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L5_Governance/Shield.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,6
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L6_Execution/BugHunterForge.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L6_Execution/code_scout_agent.py,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L6_Execution/LiveConductorAgent.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L6_Execution/SyntaxForge.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L7_Memory/archivist_agent.py,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L7_Memory/ClerkArchive.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,5
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L7_Memory/indexer.py,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L7_Memory/LibrarianAegis.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L7_Memory/ScribeArchive.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L8_Delivery/AgentLee.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L8_Delivery/AgentLeeBT.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L8_Delivery/navigator_agent.py,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L8_Delivery/Pixel.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/CORE/L8_Delivery/__init__.py,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/agent-registry-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/agent-registry-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/agent-registry-mcp/tsconfig.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/agent-registry.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/contracts/agent-contracts.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/contracts/agent-lee-behavior-policies.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/contracts/agent-lee-core.contract.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/contracts/intent-router-map.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/lib/path-guard.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/tools/capture-state.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/tools/kill-process.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/tools/open-app.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/tools/read-file.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/tools/run-terminal.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/tools/write-file.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/desktop-commander-agent-mcp/tsconfig.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/docs-rag-agent-mcp/manifest.yaml,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/docs-rag-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/docs-rag-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/docs-rag-agent-mcp/tsconfig.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/health-agent-mcp/index.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,high,9
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/health-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/health-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/health-agent-mcp/tsconfig.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/insforge-agent-mcp/index.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,6
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/insforge-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/insforge-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/index.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,high,10
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/lib/session-store.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/tools/build-context-packet.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/tools/compress-session.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/tools/fetch-related-episodes.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/tools/recall-context.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/memory-agent-mcp/tools/write-summary.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/contracts/agent-contracts.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/contracts/intent-router-map.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,1
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/test/health-check.node.js,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/test/health-check.test.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,3
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/tools/break-into-steps.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/tools/choose-agent.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/tools/make-plan.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/tools/suggest-recovery.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/tools/summarize-mission.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,low,2
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/planner-agent-mcp/tsconfig.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/playwright-agent-mcp/index.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,5
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/playwright-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/playwright-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/scheduling-agent-mcp/index.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,4
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/scheduling-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/scheduling-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/schemas/agent-registry.schema.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/schemas/agent-test-spec.schema.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/schemas/context-packet.schema.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/schemas/mission-summary.schema.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/schemas/validation-result.schema.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/shared/env.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,7
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/shared/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/STARTUP.md,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/testsprite-agent-mcp/manifest.yaml,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/testsprite-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/testsprite-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/testsprite-agent-mcp/tsconfig.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/tsconfig.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/validation-agent-mcp/index.ts,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,medium,8
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/validation-agent-mcp/package-lock.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
LeeWay-Edge-Integrated,LeeWay-Edge-Integrated/gpu/agents/MCP agents/validation-agent-mcp/package.json,LeeWay-Edge-Integrated,GPU,LeewayEdgeWebGPU/gpu,gpu logic outside webgpu repo,true,high,false,Compute Misplacement,n/a,0
